#{"t_start": 1700738008.979858, "env_id": "None"}
r,l,t
0.85976,36,75.827047
0.85628,37,75.833237
0.87804,31,75.83936
0.85288,38,75.863517
0.8708,33,75.967755
0.85644,37,75.990827
0.86728,34,75.997655
0.8528,38,76.015201
0.87432,32,76.015263
0.86724,34,76.03371
0.8598,36,76.052116
0.86004,36,76.076758
0.8706,33,76.163447
0.8672,34,76.198657
0.8562,37,76.211289
0.86384,35,76.223155
0.86356,35,76.223204
0.87088,33,76.229521
0.85996,36,76.261832
0.85256,38,76.299891
0.85264,38,76.385571
0.86704,34,76.408551
0.85632,37,76.414027
0.86712,34,76.420646
0.8672,34,76.420699
0.86728,34,76.426235
0.87068,33,76.45269
0.867,34,76.493022
0.8746,32,76.568822
0.88896,28,76.574317
0.88164,30,76.589664
0.86708,34,76.602243
0.86712,34,76.620688
0.85992,36,76.626966
0.8634,35,76.655156
0.85964,36,76.702605
0.87076,33,76.758432
0.8672,34,78.599828
0.85252,38,78.607868
0.87064,33,78.607915
0.87072,33,78.624874
0.85988,36,78.649318
0.85264,38,78.688031
0.87788,31,78.693508
0.87792,31,78.750594
0.878,31,78.783791
0.87436,32,78.790421
0.86704,34,78.797036
0.85276,38,78.843507
0.88524,29,78.85601
0.85624,37,78.862372
0.86384,35,78.897137
0.85612,37,78.965804
0.87068,33,78.978809
0.86736,34,78.992503
0.87076,33,78.992569
0.87432,32,79.044971
0.8636,35,79.051401
0.85988,36,79.074137
0.86732,34,79.0981
0.87444,32,79.155596
0.88528,29,79.161482
0.87432,32,79.167781
0.87796,31,79.1748
0.87788,31,79.229106
0.87432,32,79.229165
0.86356,35,79.276684
0.8744,32,79.283605
0.88884,28,79.70023
0.88884,28,79.700299
0.88884,28,79.700314
0.88884,28,79.700322
0.88884,28,79.700329
0.88884,28,79.700339
0.88884,28,79.700345
0.88884,28,79.700355
0.88152,30,79.966497
0.87812,31,79.973064
0.87788,31,79.973115
0.878,31,79.973126
0.87804,31,79.973134
0.87084,33,79.986234
0.86712,34,79.993154
0.86708,34,79.993202
0.87096,33,80.156253
0.87428,32,80.156327
0.87088,33,80.162595
0.87088,33,80.162642
0.8744,32,80.168307
0.878,31,80.168363
0.86384,35,80.174953
0.87076,33,80.180383
0.88156,30,80.330756
0.8744,32,80.342432
0.8742,32,80.348038
0.8818,30,80.348092
0.86736,34,80.348108
0.87088,33,80.354702
0.86356,35,80.354754
0.87112,33,80.360195
0.87068,33,80.516861
0.87824,31,80.522907
0.871,33,80.534906
0.8672,34,80.534968
