#{"t_start": 1707741403.8142521, "env_id": "None"}
r,l,t
0.5241758,45,531.833744
0.51505494,46,532.019814
0.45527473,52,532.095663
0.4658242,51,532.132671
0.48516482,49,532.182267
0.5442857,43,532.243746
0.46494505,51,532.285459
0.4945055,48,532.285519
0.4752747,50,532.453518
0.57384616,40,532.518754
0.5243956,45,532.657907
0.5243956,45,532.694674
0.51494503,46,532.756532
0.5243956,45,532.807542
0.4953846,48,532.884249
0.45527473,52,532.935103
0.52428573,45,533.115556
0.4653846,51,533.13042
0.5442857,43,533.256249
0.5349451,44,533.320856
0.51494503,46,555.489978
0.50505495,47,555.587255
0.5443956,43,555.686498
0.4658242,51,555.757347
0.5443956,43,555.92354
0.5148352,46,555.955795
0.5341758,44,556.15044
0.5742857,40,556.204938
0.4242857,55,556.286857
0.4942857,48,556.44721
0.4943956,48,556.560271
0.53384614,44,556.56037
0.5437363,43,556.687006
0.52505493,45,556.772781
0.52428573,45,556.955206
0.54351646,43,557.061845
0.4658242,51,557.11511
0.5538462,42,557.165915
0.52384615,45,557.284331
0.58384615,39,557.312305
0.4956044,48,557.325277
0.5341758,44,557.419101
0.6041758,37,558.341349
0.6041758,37,558.341412
0.6041758,37,558.341424
0.6041758,37,558.341431
0.6041758,37,558.341439
0.6041758,37,558.341445
0.6041758,37,558.341451
0.6041758,37,558.341458
0.5940659,38,558.982091
0.57384616,40,559.008234
0.55417585,42,559.03471
0.5445055,43,559.046863
0.53472525,44,559.060577
0.5349451,44,559.060643
0.5052747,47,559.099328
0.47516483,50,559.138343
0.5552747,42,559.512445
0.5743956,40,559.55065
0.5546154,42,559.56491
0.54527473,43,559.605821
0.5442857,43,559.60589
0.5042857,47,559.605905
0.5241758,45,559.699297
0.44472528,53,559.77629
0.5739561,40,560.155387
0.50417584,47,560.229643
0.56461537,41,560.249752
0.5145055,46,560.282689
0.51461536,46,582.502156
0.5140659,46,582.503105
0.59395605,38,582.596339
0.5246154,45,582.639805
0.563956,41,583.037981
0.59384614,38,583.038035
0.52483517,45,583.038047
0.503956,47,583.115395
0.5442857,43,583.125422
0.5345055,44,583.137947
0.54527473,43,583.208622
0.5043956,47,583.235451
0.60395604,37,583.480414
0.5451648,43,583.553919
0.5441758,43,583.553974
0.56417584,41,583.619589
0.5154945,46,583.690011
0.51395607,46,583.708011
0.5140659,46,583.784335
0.503956,47,583.824598
0.52505493,45,584.041913
0.5341758,44,584.10492
0.48494506,49,584.170274
0.50406593,47,584.205844
0.5547253,42,584.217253
0.5143956,46,584.277858
0.5643956,41,584.289151
0.57505494,40,584.314179
0.5445055,43,584.620753
0.47538462,50,584.644361
0.55406594,42,584.718545
0.50406593,47,584.733068
0.52373624,45,584.745811
0.53406596,44,584.814073
0.4943956,48,584.854115
0.5152747,46,584.866567
0.5940659,38,585.081958
0.58428574,39,585.13791
0.5345055,44,585.267827
0.6041758,37,585.267887
0.53472525,44,585.279644
0.5148352,46,585.279698
0.6232967,35,585.29178
0.55450547,42,585.35948
0.5535165,42,585.554449
0.5742857,40,585.568029
0.5642857,41,608.120166
0.5542857,42,608.162805
0.5443956,43,608.162878
0.5143956,46,608.20581
0.58373624,39,608.220821
0.4854945,49,608.254649
0.5643956,41,608.540243
0.55417585,42,608.5706
0.59395605,38,608.744702
0.56406593,41,608.768035
0.57373625,40,608.782161
0.58373624,39,608.831308
0.5445055,43,608.850255
0.5538462,42,608.850348
0.58373624,39,609.129999
0.54384613,43,609.218494
0.58373624,39,609.379823
0.5246154,45,609.4542
0.5443956,43,609.454261
0.5942857,38,609.454273
0.55395603,42,609.496818
0.55450547,42,609.518371
0.62373626,35,610.527239
0.62373626,35,610.527309
0.62373626,35,610.527321
0.62373626,35,610.527329
0.62373626,35,610.527337
0.62373626,35,610.527344
0.62373626,35,610.527351
0.62373626,35,610.527357
0.58395606,39,611.128234
0.5740659,40,611.141007
0.5632967,41,611.152818
0.56417584,41,611.152872
0.5642857,41,611.152883
0.55395603,42,611.165786
0.5535165,42,611.165844
0.5447253,43,611.178719
0.5845055,39,611.588614
0.59395605,38,611.599705
0.60406595,37,611.611871
0.5547253,42,611.637982
0.5535165,42,611.650162
0.55450547,42,611.661629
0.54395604,43,611.676398
0.5241758,45,611.686427
0.6134066,36,612.030914
0.5648352,41,612.065419
0.5643956,41,612.077944
0.6032967,37,612.077995
0.5943956,38,612.127286
0.56406593,41,612.150182
0.55395603,42,612.150249
0.51417583,46,612.17164
0.57373625,40,634.661796
