#{"t_start": 1701783028.5443258, "env_id": "None"}
r,l,t
0.77716,62,110.330427
0.81768,50,110.412378
0.83172,46,110.421881
0.81808,50,110.466928
0.81152,52,110.516686
0.8652,36,110.544952
0.83924,44,110.587155
0.77656,62,110.611345
0.84612,42,110.64068
0.817,50,110.788255
0.7962,56,110.824705
0.78912,58,110.890971
0.83164,46,112.846561
0.924,19,112.846759
0.78724,59,112.867075
0.78952,58,112.886435
0.81064,52,112.904165
0.89972,26,112.924675
0.80388,54,112.943556
0.869,35,113.033404
0.82356,48,113.158735
0.81508,51,113.180689
0.83812,44,113.231953
0.81052,52,113.264244
0.7956,56,113.270992
0.76588,65,113.289563
0.76492,65,113.310242
0.824,48,113.356468
0.87596,33,113.378622
0.88304,31,113.473478
0.85464,39,113.485379
0.87564,33,113.519777
0.79932,55,113.533484
0.81016,52,113.597068
0.82364,48,113.597137
0.811,52,113.708017
0.79616,56,113.714187
0.91708,21,113.735296
0.88236,31,113.799521
0.81084,52,113.807053
0.9136,22,113.857374
0.80808,53,113.863296
0.78376,60,113.869589
0.77956,61,113.934651
0.8206,49,114.031549
0.82476,48,114.119329
0.78404,60,114.133142
0.80312,54,114.165466
0.79732,56,114.233307
0.7898,58,114.258729
0.76892,64,114.292652
0.89992,26,114.34209
0.82784,47,114.348108
0.86904,35,114.354364
0.7416,72,114.412715
0.89676,27,114.437078
0.77192,63,116.475335
0.87876,32,116.489007
0.83908,44,116.559465
0.76828,64,116.580578
0.78304,60,116.614678
0.80784,53,116.614733
0.81124,52,116.709867
0.76932,64,116.763641
0.7902,58,116.861092
0.76644,65,116.914785
0.85272,40,117.291774
0.85272,40,117.291827
0.84824,41,117.296101
0.80384,54,117.348823
0.80384,54,117.348875
0.80384,54,117.348885
0.80384,54,117.348894
0.78648,59,117.368998
0.83148,46,117.556944
0.8004,55,117.614378
0.78996,58,117.63454
0.79396,57,117.752573
0.77284,63,117.760644
0.76924,64,117.767039
0.76256,66,117.780372
0.75916,67,117.786768
0.86856,35,117.795667
0.83752,44,117.907804
0.80656,53,117.983041
0.80748,53,118.107741
0.80776,53,118.115452
0.81776,50,118.123744
0.79356,57,118.154323
0.801,55,118.154373
0.80144,55,118.167376
0.81792,50,118.248151
0.79396,57,118.369834
0.85168,40,118.376137
0.86572,36,118.389922
0.8452,42,118.403382
0.83804,44,118.409477
0.84144,43,118.43527
0.85836,38,118.49216
0.8142,51,118.49827
0.89284,28,118.550681
0.83152,46,120.634679
0.87296,34,120.679534
0.79984,55,120.703323
0.80668,53,120.709341
0.80312,54,120.709407
0.81352,51,120.721494
0.79088,58,120.828443
0.86892,35,120.861971
0.80104,55,120.868824
0.85936,38,120.960347
0.85592,39,120.960404
