#{"t_start": 1703074572.419735, "env_id": "None"}
r,l,t
0.93306,81,166.397189
0.93388,80,166.43739
0.93307,81,166.452312
0.93387,80,170.275453
0.9347,79,170.308333
0.92901,86,170.350957
0.93713,76,170.365494
0.9347,79,170.365544
0.93793,75,170.403247
0.92821,87,170.449202
0.93478,79,170.501291
0.93793,75,171.495569
0.93315,81,171.513878
0.93873,74,171.531323
0.93313,81,171.54849
0.93309,81,171.603996
0.9299,85,171.663058
0.93145,83,171.691303
0.92823,87,171.788519
0.93793,75,172.522488
0.93874,74,172.532412
0.93309,81,172.578839
0.93308,81,172.609673
0.93551,78,172.629659
0.93408,80,172.686596
0.9339,80,172.707495
0.93144,83,172.818056
0.9444,67,173.269878
0.93307,81,173.418196
0.93714,76,173.450036
0.9323,82,176.347121
0.93713,76,176.402525
0.93229,82,176.402593
0.9307,84,176.556607
0.93471,79,176.624956
0.93792,75,177.158433
0.93311,81,177.471028
0.93067,84,177.485846
0.93308,81,177.526649
0.93067,84,177.61914
0.93069,84,177.619235
0.9363,77,177.662506
0.93147,83,177.844303
0.93472,79,179.242025
0.93472,79,179.242106
0.93472,79,179.242122
0.93402,80,179.250526
0.93402,80,179.250588
0.93402,80,179.250601
0.93311,81,179.260026
0.93311,81,179.260097
0.93469,79,180.40935
0.93469,79,180.422224
0.93228,82,180.470143
0.9315,83,180.470309
0.93145,83,180.47035
0.92986,85,180.516451
0.93063,84,180.51654
0.93066,84,180.516565
0.93792,75,184.229636
0.93306,81,184.381595
0.93073,84,184.381671
0.92982,85,184.438834
0.92992,85,184.438896
0.92909,86,184.488328
0.92739,88,184.519341
0.92664,89,184.533084
0.93307,81,185.413487
0.93631,77,185.49554
0.93632,77,185.495597
0.9355,78,185.563724
0.93797,75,185.607266
0.93307,81,185.607324
0.93232,82,185.725542
0.92823,87,185.750909
0.93387,80,186.650822
0.92767,88,186.687083
0.92984,85,186.737954
0.93308,81,186.756217
0.93469,79,186.772614
0.93387,80,186.892443
0.9274,88,186.892491
0.93311,81,186.923703
0.93225,82,190.590516
0.93233,82,190.643438
0.92601,90,190.671764
0.92905,86,190.689104
0.93065,84,190.689207
0.9363,77,190.714063
0.93874,74,190.714145
0.93312,81,190.772224
0.93312,81,191.743811
0.93712,76,191.772203
0.93226,82,191.820064
0.9363,77,191.820146
0.93225,82,191.848071
0.93145,83,191.871969
0.93632,77,191.872021
0.93239,82,191.884176
0.94362,68,193.025833
0.94362,68,193.025891
0.94362,68,193.025903
0.93552,78,193.120217
0.93552,78,193.120274
0.93552,78,193.12029
0.92823,87,193.205121
0.92823,87,193.205171
0.93712,76,194.07042
0.93553,78,194.10747
0.93387,80,194.154427
0.93874,74,194.251543
0.93874,74,194.251616
0.93874,74,194.251628
0.93146,83,194.543162
0.93064,84,194.558595
0.9355,78,195.267273
0.93717,76,195.297695
0.93716,76,195.357599
0.93716,76,195.357655
0.93554,78,195.387284
0.92745,88,195.445214
0.93226,82,198.524378
0.9274,88,198.598623
0.92982,85,199.310634
0.92984,85,199.348222
0.93074,84,199.398952
0.92912,86,199.430933
0.92987,85,199.447827
0.92902,86,199.525088
0.93956,73,199.620449
0.92983,85,199.866145
0.93306,81,200.54759
0.93389,80,200.57323
0.9355,78,200.590768
0.92823,87,200.606813
0.92984,85,200.674124
0.92901,86,200.768726
0.92906,86,200.852575
0.93069,84,201.073357
0.93229,82,201.757046
0.93469,79,201.842477
0.92911,86,201.842548
0.9282,87,201.874234
0.92766,88,201.905546
0.93387,80,202.060176
0.9267,89,202.108647
0.93081,84,205.054377
0.93792,75,205.688731
0.93634,77,205.688795
0.93073,84,205.784306
0.92514,91,205.800477
0.93225,82,205.816723
0.93873,74,205.846714
0.93145,83,206.001999
0.94038,72,206.069187
0.93469,79,207.518788
0.93474,79,207.518892
0.93469,79,207.518917
0.93469,79,207.518934
0.93474,79,207.518961
0.93227,82,207.546489
0.93227,82,207.546544
0.93227,82,207.546555
0.94845,62,208.418799
0.942,70,208.530367
0.93793,75,208.606312
0.93792,75,208.654848
0.9355,78,208.654899
0.93471,79,208.66806
0.93631,77,208.679878
0.93389,80,208.720076
0.93228,82,209.565672
0.9339,80,209.650811
0.93549,78,209.74246
0.93473,79,209.742533
0.93148,83,209.755532
0.93714,76,209.770318
0.93388,80,209.782599
0.93144,83,209.798189
0.95088,59,213.264034
0.93879,74,213.293794
0.9436,68,213.46667
0.94035,72,213.484487
0.93154,83,213.525023
0.93469,79,213.605025
0.9315,83,213.638913
0.93309,81,213.653092
0.93472,79,214.410389
0.93064,84,214.507138
0.93553,78,214.589624
0.94117,71,214.602625
0.93149,83,214.641775
0.94036,72,214.654861
0.93389,80,214.654919
0.93631,77,214.706872
0.93227,82,215.569517
0.93956,73,215.638373
0.93874,74,215.70334
0.93468,79,215.703441
0.94035,72,215.735941
0.92831,87,215.736048
0.93475,79,215.776215
0.93231,82,215.804753
0.93881,74,219.261186
0.93554,78,219.375006
0.93633,77,219.434454
0.9355,78,219.450949
0.93632,77,219.464192
0.93228,82,219.537392
0.93471,79,219.565104
0.93228,82,219.576629
0.93631,77,221.173053
0.93631,77,221.173115
0.93631,77,221.173126
0.93148,83,221.232344
0.93148,83,221.232424
0.92984,85,221.251135
0.92984,85,221.25121
0.92984,85,221.251223
0.93717,76,222.162255
0.93387,80,222.217108
0.93233,82,222.247748
0.93632,77,222.26388
0.9347,79,222.314268
0.93471,79,222.314379
0.93227,82,222.331144
0.93072,84,222.390439
0.93469,79,223.28013
0.93549,78,223.36037
0.93632,77,223.417164
0.93468,79,223.433151
0.92986,85,223.449782
0.93792,75,223.449858
0.92744,88,223.462016
0.93227,82,223.4742
0.93468,79,227.10382
0.93954,73,227.214113
0.93878,74,227.242789
0.93069,84,227.268716
0.93389,80,227.283735
0.93306,81,227.309744
0.93227,82,227.325924
0.92908,86,227.356213
0.93553,78,228.309533
0.92663,89,228.370745
0.93307,81,228.384606
0.93564,78,228.433939
0.93308,81,228.468065
0.93064,84,228.481555
0.92593,90,228.554452
0.92909,86,228.58259
0.93149,83,229.524478
0.93146,83,229.605989
0.92755,88,229.66593
0.92993,85,229.682538
0.9324,82,229.682594
0.93063,84,229.696441
0.93308,81,229.745221
0.93063,84,229.818336
0.93063,84,233.413707
0.93147,83,233.477273
0.93793,75,233.492591
0.93227,82,233.548134
0.93064,84,233.558819
0.92904,86,233.569521
0.92822,87,233.600791
0.9356,78,233.600906
0.93873,74,234.805939
0.93873,74,234.806005
0.93634,77,234.827225
0.93634,77,234.827282
0.93634,77,234.827293
0.93322,81,234.866592
0.93322,81,234.866665
0.93322,81,234.86669
0.93387,80,235.767244
0.93552,78,235.781102
0.93226,82,235.796976
0.93389,80,235.81113
0.93635,77,235.821017
0.93472,79,235.846103
0.93148,83,235.846161
0.93306,81,235.870378
0.94037,72,236.660541
0.93553,78,236.725086
0.93879,74,236.725162
0.93958,73,236.742075
0.9347,79,236.78559
0.93068,84,236.832132
0.9347,79,236.847781
0.93145,83,236.872752
0.93792,75,240.335598
0.93632,77,240.4366
0.93232,82,240.50397
0.92995,85,240.568135
0.93549,78,240.568195
0.93161,83,240.579877
0.93306,81,240.654351
0.93071,84,240.672417
0.93145,83,241.512099
0.9339,80,241.624781
0.92826,87,241.654979
0.93551,78,241.655066
0.93066,84,241.741383
0.93238,82,241.792066
0.9284,87,241.792115
0.93068,84,241.834984
0.92985,85,242.672574
0.93631,77,242.714184
0.9355,78,242.728242
0.93314,81,242.740016
0.93549,78,242.865176
0.93065,84,242.890513
0.93318,81,242.954684
0.92823,87,242.997144
0.94035,72,246.301313
0.93875,74,246.386178
0.9363,77,246.409278
0.93549,78,246.453711
0.93557,78,246.567715
0.92984,85,246.684992
0.93392,80,246.711087
0.93147,83,246.711179
0.94441,67,247.867591
0.94441,67,247.867669
0.94441,67,247.867695
0.93313,81,247.993299
0.93313,81,247.993354
0.93313,81,247.993366
0.92913,86,248.037599
0.92913,86,248.03767
0.94118,71,248.768301
0.93311,81,248.893648
0.94278,69,248.921806
0.93065,84,248.933104
0.93712,76,249.012901
0.93718,76,249.012959
0.93562,78,249.097834
0.93552,78,249.097899
0.94278,69,249.640739
0.93801,75,249.842621
0.93318,81,249.966923
0.92989,85,250.008929
0.93314,81,250.049234
0.93307,81,250.049294
0.9363,77,250.085412
0.93392,80,250.120493
0.93314,81,250.700426
0.93306,81,253.743924
0.93474,79,253.853608
0.93144,83,253.960457
0.93145,83,254.008266
0.93395,80,254.008366
0.92982,85,254.037089
0.93481,79,254.037152
0.93711,76,254.647558
0.93387,80,254.884238
0.93634,77,254.934376
0.93957,73,254.986122
0.9363,77,255.110237
0.93311,81,255.140807
0.93144,83,255.18072
