#{"t_start": 1701186062.8982642, "env_id": "None"}
r,l,t
0.87088,33,35.804795
0.81276,49,35.9725
0.8056,51,35.977759
0.80248,52,35.981392
0.80276,52,35.981437
0.7986,53,35.984842
0.7982,53,35.984899
0.79148,55,35.991038
0.78404,57,35.996604
0.8238,46,36.10555
0.81288,49,36.108645
0.806,51,36.121661
0.79532,54,36.133662
0.80164,52,36.138609
0.77672,59,36.147215
0.76636,62,36.153238
0.7522,66,36.892263
0.8346,43,36.942765
0.83492,43,36.970414
0.78784,56,36.975608
0.81276,49,36.980543
0.82368,46,36.985723
0.7808,58,36.995117
0.77336,60,37.028203
0.76232,63,37.054776
0.784,57,37.089018
0.82356,46,37.091777
0.81328,49,37.114128
0.8022,52,37.116817
0.7946,54,37.141523
0.75548,65,37.163047
0.8018,52,37.170374
0.80208,52,37.197167
0.81324,49,37.229615
0.83512,43,37.235106
0.81692,48,37.246074
0.78076,58,37.252661
0.8346,43,37.283692
0.79468,54,37.291426
0.78044,58,37.332965
0.77316,60,37.365587
0.8274,45,37.376571
0.79128,55,37.382838
0.79172,55,37.389048
0.78044,58,37.408279
0.83096,44,37.414629
0.79512,54,37.436035
0.83508,43,37.454743
0.81672,48,37.502782
0.79836,53,37.540747
0.78792,56,37.543849
0.76248,63,37.558436
0.79516,54,37.564493
0.77688,59,37.582045
0.81372,49,37.594127
0.78448,57,38.398291
0.83856,42,38.459397
0.78752,56,38.462243
0.8056,51,38.488585
0.81288,49,38.502669
0.813,49,38.520737
0.78112,58,38.520791
0.82384,46,38.526057
0.77004,61,38.562482
0.80944,50,38.598213
0.83484,43,38.617552
0.777,59,38.622744
0.77724,59,38.647518
0.79148,55,38.669662
0.78364,57,38.67429
0.77748,59,38.687143
0.78156,58,38.724153
0.88184,30,39.053722
0.88184,30,39.05378
0.88184,30,39.05379
0.88184,30,39.053797
0.88184,30,39.053803
0.88184,30,39.053809
0.88184,30,39.053815
0.88184,30,39.05382
0.84524,40,39.191611
0.81652,48,39.213914
0.80572,51,39.223527
0.80228,52,39.22705
0.79836,53,39.229901
0.79524,54,39.232972
0.79136,55,39.235769
0.74052,69,39.273758
0.83472,43,39.337503
0.83112,44,39.349088
0.78044,58,39.357738
0.80964,50,39.377217
0.79876,53,39.380703
0.80216,52,39.380758
0.78756,56,39.386455
0.8022,52,39.423431
0.80212,52,40.281423
0.82384,46,40.295353
0.76288,63,40.300622
0.81652,48,40.300645
0.78472,57,40.303408
0.788,56,40.320246
0.79544,54,40.323644
0.82744,45,40.334956
0.80236,52,40.424392
0.82024,47,40.42445
0.79848,53,40.447224
0.7882,56,40.458324
0.77684,59,40.463557
0.79844,53,40.466256
0.79128,55,40.475129
0.79152,55,40.488653
0.82004,47,40.556974
0.84192,41,40.573541
0.78096,58,40.588194
0.80256,52,40.595163
0.8238,46,40.598111
0.79832,53,40.614781
0.80244,52,40.622811
0.777,59,40.654071
0.83096,44,40.680378
0.8384,42,40.730875
0.80568,51,40.730927
0.78064,58,40.736646
0.79528,54,40.748314
0.78444,57,40.754238
0.8132,49,40.760164
0.83088,44,40.776163
0.83124,44,40.805691
0.84928,39,40.847657
0.8422,41,40.863309
0.81684,48,40.866356
0.80616,51,40.873708
0.81668,48,40.886914
0.78412,57,40.919015
0.83136,44,40.927792
0.7698,61,40.946937
0.83464,43,41.761293
0.82732,45,41.794703
0.80644,51,41.803082
0.831,44,41.805713
0.79184,55,41.811719
0.8022,52,41.868539
0.78076,58,41.877787
0.81308,49,41.881157
0.83472,43,41.917088
0.78816,56,41.920185
0.82736,45,41.940249
0.80596,51,41.94847
0.79124,55,41.966224
0.79472,54,42.034408
0.77712,59,42.037327
0.78408,57,42.040534
0.87816,31,42.39185
0.87816,31,42.391921
0.87816,31,42.391933
0.87816,31,42.391941
0.87816,31,42.391948
0.87816,31,42.391955
0.87816,31,42.391961
0.87816,31,42.391967
0.83104,44,42.521762
0.82388,46,42.528179
0.8128,49,42.53613
0.8062,51,42.541033
0.7996,53,42.546929
0.79488,54,42.550104
0.78784,56,42.556234
0.78448,57,42.559018
0.82048,47,42.685694
0.82356,46,42.697212
0.79108,55,42.697268
0.82392,46,42.706213
0.78772,56,42.706261
0.81284,49,42.712473
0.8022,52,42.712538
0.799,53,42.741023
0.8316,44,43.562574
0.80948,50,43.569961
0.79496,54,43.572963
0.8204,47,43.57302
0.81292,49,43.575083
0.83872,42,43.57786
0.79152,55,43.581597
0.79828,53,43.586398
0.835,43,43.666592
0.82724,45,43.66936
0.81308,49,43.67367
